CustomerID,Recency,Frequency,Monetary_GBP,Monetary_PKR,Cluster,Customer_Segment
12993,23,4,414.76,149313.6,1,Regular Customer
12994,4,3,974.42,350791.2,1,Regular Customer
12995,85,1,211.32,76075.2,1,Regular Customer
12997,22,4,1226.89,441680.4,1,Regular Customer
12999,196,3,455.88,164116.8,0,Low-Value / At Risk
13000,107,3,534.85,192546.0,1,Regular Customer
13001,4,13,9818.82,3534775.1999999997,1,Regular Customer
13002,318,1,120.95,43542.0,0,Low-Value / At Risk
13003,106,3,149.05,53658.00000000001,1,Regular Customer
13004,12,18,5655.91,2036127.5999999999,1,Regular Customer
13005,174,2,513.7,184932.00000000003,0,Low-Value / At Risk
13006,56,1,81.57,29365.199999999997,1,Regular Customer
13008,323,1,229.47,82609.2,0,Low-Value / At Risk
13011,372,1,50.550000000000004,18198.0,0,Low-Value / At Risk
13012,9,8,1661.8400000000001,598262.4,1,Regular Customer
13013,1,13,4810.9400000000005,1731938.4000000001,1,Regular Customer
13014,11,10,3466.28,1247860.8,1,Regular Customer
13015,53,5,3346.28,1204660.8,1,Regular Customer
13016,73,3,789.89,284360.4,1,Regular Customer
13017,7,1,204.0,73440.0,1,Regular Customer
13018,16,28,7277.7,2619972.0,1,Regular Customer
13021,4,9,2616.38,941896.8,1,Regular Customer
13023,64,2,689.9,248364.0,1,Regular Customer
13026,1,5,975.36,351129.6,1,Regular Customer
13027,114,6,6912.0,2488320.0,1,Regular Customer
13028,23,2,661.3199999999999,238075.19999999998,1,Regular Customer
13029,31,3,1247.5,449100.0,1,Regular Customer
13030,11,2,799.48,287812.8,1,Regular Customer
13032,52,2,1010.1800000000001,363664.80000000005,1,Regular Customer
13033,357,1,190.55,68598.0,0,Low-Value / At Risk
13034,55,2,642.77,231397.19999999998,1,Regular Customer
13035,74,2,921.88,331876.8,1,Regular Customer
13037,138,3,881.07,317185.2,1,Regular Customer
13038,80,3,908.46,327045.60000000003,1,Regular Customer
13040,9,2,676.99,243716.4,1,Regular Customer
13043,273,1,516.42,185911.19999999998,0,Low-Value / At Risk
13044,291,1,560.47,201769.2,0,Low-Value / At Risk
13045,99,1,305.28000000000003,109900.80000000002,1,Regular Customer
13046,31,2,629.31,226551.59999999998,1,Regular Customer
13047,32,10,3237.54,1165514.4,1,Regular Customer
13048,14,4,1835.91,660927.6,1,Regular Customer
13049,64,2,656.6800000000001,236404.80000000002,1,Regular Customer
13050,15,17,5836.86,2101269.6,1,Regular Customer
13052,212,1,348.15000000000003,125334.00000000001,0,Low-Value / At Risk
13055,78,3,1214.41,437187.60000000003,1,Regular Customer
13058,25,3,271.40000000000003,97704.00000000001,1,Regular Customer
13059,250,1,183.4,66024.0,0,Low-Value / At Risk
13060,254,1,307.53000000000003,110710.80000000002,0,Low-Value / At Risk
13061,72,1,248.61,89499.6,1,Regular Customer
13062,191,1,346.98,124912.8,0,Low-Value / At Risk
13064,13,4,1119.49,403016.4,1,Regular Customer
13065,373,1,205.86,74109.6,0,Low-Value / At Risk
13066,24,2,470.8,169488.0,1,Regular Customer
13067,82,1,115.46000000000001,41565.600000000006,1,Regular Customer
13068,10,2,344.0,123840.0,1,Regular Customer
13069,1,24,4436.12,1597003.2,1,Regular Customer
13070,192,1,228.8,82368.0,0,Low-Value / At Risk
13072,267,1,177.15,63774.0,0,Low-Value / At Risk
13075,130,1,919.61,331059.6,1,Regular Customer
13077,1,4,729.27,262537.2,1,Regular Customer
13078,3,26,12627.94,4546058.4,1,Regular Customer
13079,4,5,220.10000000000002,79236.00000000001,1,Regular Customer
13080,179,1,58.08,20908.8,0,Low-Value / At Risk
13081,12,11,28337.38,10201456.8,1,Regular Customer
13082,126,9,3613.63,1300906.8,1,Regular Customer
13083,4,2,303.75,109350.0,1,Regular Customer
13085,158,2,416.08,149788.8,0,Low-Value / At Risk
13089,3,97,58825.83,21177298.8,2,VIP Customer
13090,9,14,8910.82,3207895.1999999997,1,Regular Customer
13091,28,1,345.82,124495.2,1,Regular Customer
13092,71,5,477.83,172018.8,1,Regular Customer
13093,276,8,7832.47,2819689.2,0,Low-Value / At Risk
13094,21,12,1927.3200000000002,693835.2000000001,1,Regular Customer
13095,71,1,74.39999999999999,26783.999999999996,1,Regular Customer
13097,33,10,6010.42,2163751.2,1,Regular Customer
13098,1,28,28882.44,10397678.4,1,Regular Customer
13099,99,1,207.36,74649.6,1,Regular Customer
13101,234,1,101.19,36428.4,0,Low-Value / At Risk
13102,1,24,6424.09,2312672.4,1,Regular Customer
13103,40,1,243.94,87818.4,1,Regular Customer
13104,3,6,1098.48,395452.8,1,Regular Customer
13106,133,1,76.5,27540.0,1,Regular Customer
13107,44,4,1531.6200000000001,551383.2000000001,1,Regular Customer
13108,373,1,350.06,126021.6,0,Low-Value / At Risk
13109,60,2,786.54,283154.39999999997,1,Regular Customer
13110,31,7,1488.67,535921.2000000001,1,Regular Customer
13113,1,24,12245.960000000001,4408545.600000001,1,Regular Customer
13115,12,4,2294.78,826120.8,1,Regular Customer
13116,138,1,501.14,180410.4,1,Regular Customer
13117,22,8,984.91,354567.6,1,Regular Customer
13118,20,5,1197.81,431211.6,1,Regular Customer
13120,239,1,30.6,11016.0,0,Low-Value / At Risk
13121,269,1,283.73,102142.8,0,Low-Value / At Risk
13122,94,2,922.39,332060.4,1,Regular Customer
13124,90,3,3866.33,1391878.8,1,Regular Customer
13126,5,8,2099.64,755870.3999999999,1,Regular Customer
13127,78,1,259.17,93301.20000000001,1,Regular Customer
13130,94,1,64.0,23040.0,1,Regular Customer
13131,23,3,1073.3,386388.0,1,Regular Customer
13132,262,1,77.3,27828.0,0,Low-Value / At Risk
13133,274,2,109.8,39528.0,0,Low-Value / At Risk
13134,86,4,1793.58,645688.7999999999,1,Regular Customer
13135,197,1,3096.0,1114560.0,0,Low-Value / At Risk
13136,56,5,2607.61,938739.6000000001,1,Regular Customer
13137,11,8,3650.41,1314147.5999999999,1,Regular Customer
13138,22,6,962.39,346460.4,1,Regular Customer
13139,16,7,5064.9400000000005,1823378.4000000001,1,Regular Customer
13140,108,3,423.72,152539.2,1,Regular Customer
13141,85,5,2388.75,859950.0,1,Regular Customer
13142,19,1,307.09000000000003,110552.40000000001,1,Regular Customer
13144,333,1,110.95,39942.0,0,Low-Value / At Risk
13145,40,4,618.52,222667.19999999998,1,Regular Customer
13146,26,1,228.91,82407.6,1,Regular Customer
13147,10,4,712.8,256607.99999999997,1,Regular Customer
13148,29,12,3707.12,1334563.2,1,Regular Customer
13149,14,4,1676.06,603381.6,1,Regular Customer
13151,296,1,1257.8700000000001,452833.20000000007,0,Low-Value / At Risk
13153,6,1,486.22,175039.2,1,Regular Customer
13155,33,4,971.76,349833.6,1,Regular Customer
13157,49,4,1741.22,626839.2,1,Regular Customer
13158,95,4,1201.06,432381.6,1,Regular Customer
13159,9,4,1437.85,517625.99999999994,1,Regular Customer
13160,22,1,91.8,33048.0,1,Regular Customer
13161,313,1,112.75,40590.0,0,Low-Value / At Risk
13162,122,4,1688.29,607784.4,1,Regular Customer
13165,46,2,1021.48,367732.8,1,Regular Customer
13166,283,1,417.2,150192.0,0,Low-Value / At Risk
13167,19,4,791.33,284878.8,1,Regular Customer
13168,36,4,1319.19,474908.4,1,Regular Customer
13169,64,2,712.88,256636.8,1,Regular Customer
13170,27,1,116.00999999999999,41763.6,1,Regular Customer
13171,22,3,468.41,168627.6,1,Regular Customer
13173,4,2,353.65000000000003,127314.00000000001,1,Regular Customer
13174,16,3,2817.03,1014130.8,1,Regular Customer
13176,46,1,492.84,177422.4,1,Regular Customer
13177,65,1,282.45,101682.0,1,Regular Customer
13178,26,11,5725.47,2061169.2000000002,1,Regular Customer
13182,45,1,121.18,43624.8,1,Regular Customer
13183,8,9,3957.78,1424800.8,1,Regular Customer
13184,15,10,1701.29,612464.4,1,Regular Customer
13185,268,1,71.4,25704.000000000004,0,Low-Value / At Risk
13186,40,3,1575.89,567320.4,1,Regular Customer
13187,337,1,236.02,84967.2,0,Low-Value / At Risk
13188,11,1,114.6,41256.0,1,Regular Customer
13189,19,2,260.68,93844.8,1,Regular Customer
13192,95,2,911.94,328298.4,1,Regular Customer
13193,61,1,117.88,42436.799999999996,1,Regular Customer
13194,136,1,60.7,21852.0,1,Regular Customer
13196,11,4,1797.78,647200.8,1,Regular Customer
13198,10,6,3401.2400000000002,1224446.4000000001,1,Regular Customer
13199,4,38,9817.12,3534163.2,1,Regular Customer
13200,19,4,870.09,313232.4,1,Regular Customer
13203,10,4,869.46,313005.60000000003,1,Regular Customer
13207,15,2,250.26000000000002,90093.6,1,Regular Customer
13208,59,6,1223.9,440604.00000000006,1,Regular Customer
13209,30,8,5891.61,2120979.6,1,Regular Customer
13210,94,1,353.48,127252.8,1,Regular Customer
13211,10,3,1197.42,431071.2,1,Regular Customer
13212,20,3,788.08,283708.8,1,Regular Customer
13213,57,5,1520.58,547408.7999999999,1,Regular Customer
13216,268,1,333.74,120146.40000000001,0,Low-Value / At Risk
13217,122,3,533.98,192232.80000000002,1,Regular Customer
13218,127,1,62.64,22550.4,1,Regular Customer
13220,78,4,819.2900000000001,294944.4,1,Regular Customer
13221,240,2,847.41,305067.6,0,Low-Value / At Risk
13223,200,2,163.2,58751.99999999999,0,Low-Value / At Risk
13224,60,2,2155.95,776141.9999999999,1,Regular Customer
13225,3,7,6463.84,2326982.4,1,Regular Customer
13226,273,1,108.21000000000001,38955.600000000006,0,Low-Value / At Risk
13227,202,1,257.7,92772.0,0,Low-Value / At Risk
13228,81,1,358.0,128880.0,1,Regular Customer
13229,226,1,160.95,57941.99999999999,0,Low-Value / At Risk
13230,4,14,2806.97,1010509.2,1,Regular Customer
13232,13,7,1357.6,488735.99999999994,1,Regular Customer
13233,74,2,605.12,217843.2,1,Regular Customer
13235,212,1,1031.07,371185.19999999995,0,Low-Value / At Risk
13236,25,2,744.85,268146.0,1,Regular Customer
13238,17,4,700.73,252262.80000000002,1,Regular Customer
13239,262,1,329.56,118641.6,0,Low-Value / At Risk
13240,96,4,663.65,238914.0,1,Regular Customer
13242,112,3,270.40000000000003,97344.00000000001,1,Regular Customer
13243,203,1,600.07,216025.2,0,Low-Value / At Risk
13244,93,1,121.74000000000001,43826.4,1,Regular Customer
13245,51,1,430.5,154980.0,1,Regular Customer
13246,18,6,1987.3,715428.0,1,Regular Customer
13247,18,4,501.12,180403.2,1,Regular Customer
13248,125,2,465.68,167644.8,1,Regular Customer
13249,92,3,711.41,256107.59999999998,1,Regular Customer
13253,157,2,1030.4,370944.00000000006,0,Low-Value / At Risk
13255,9,2,399.51,143823.6,1,Regular Customer
13258,12,3,698.5799999999999,251488.8,1,Regular Customer
13259,62,1,292.32,105235.2,1,Regular Customer
13260,61,1,557.62,200743.2,1,Regular Customer
13261,269,2,944.1,339876.0,0,Low-Value / At Risk
13262,263,1,200.29,72104.4,0,Low-Value / At Risk
13263,1,35,7454.07,2683465.1999999997,1,Regular Customer
13265,53,5,2107.66,758757.6,1,Regular Customer
13266,11,12,3834.2599999999998,1380333.5999999999,1,Regular Customer
13267,3,19,4521.49,1627736.4,1,Regular Customer
13268,18,11,3214.69,1157288.4,1,Regular Customer
13269,1,15,5346.2300000000005,1924642.8000000003,1,Regular Customer
13270,366,1,590.0,212400.0,0,Low-Value / At Risk
13271,37,1,217.38,78256.8,1,Regular Customer
13272,31,2,276.56,99561.6,1,Regular Customer
13273,113,1,138.98,50032.799999999996,1,Regular Customer
13276,64,2,590.9300000000001,212734.80000000002,1,Regular Customer
13277,16,4,258.4,93023.99999999999,1,Regular Customer
13278,41,1,542.73,195382.80000000002,1,Regular Customer
13279,78,1,137.75,49590.0,1,Regular Customer
13280,122,3,814.86,293349.6,1,Regular Customer
13282,18,3,1132.14,407570.4,1,Regular Customer
13283,60,2,93.66,33717.6,1,Regular Customer
13284,331,1,201.19,72428.4,0,Low-Value / At Risk
13285,23,4,2709.12,975283.2,1,Regular Customer
13291,156,1,361.11,129999.6,0,Low-Value / At Risk
13292,39,2,578.94,208418.40000000002,1,Regular Customer
13294,190,2,873.74,314546.4,0,Low-Value / At Risk
13295,360,1,201.20000000000002,72432.0,0,Low-Value / At Risk
13296,137,1,87.4,31464.000000000004,1,Regular Customer
13297,8,4,2089.85,752346.0,1,Regular Customer
13298,1,1,360.0,129600.0,1,Regular Customer
13299,268,1,142.5,51300.0,0,Low-Value / At Risk
13300,169,1,371.89,133880.4,0,Low-Value / At Risk
13301,104,4,618.09,222512.40000000002,1,Regular Customer
13302,155,1,63.75,22950.0,0,Low-Value / At Risk
13304,351,1,300.42,108151.20000000001,0,Low-Value / At Risk
13305,4,10,2000.86,720309.6,1,Regular Customer
13307,120,1,15.0,5400.0,1,Regular Customer
13308,23,3,1385.51,498783.6,1,Regular Customer
13309,7,5,1456.79,524444.4,1,Regular Customer
13310,28,3,1132.03,407530.8,1,Regular Customer
13311,4,2,598.57,215485.2,1,Regular Customer
13313,22,5,1555.3200000000002,559915.2000000001,1,Regular Customer
13314,2,3,775.94,279338.4,1,Regular Customer
13316,37,4,5977.73,2151982.8,1,Regular Customer
13317,66,6,2273.68,818524.7999999999,1,Regular Customer
13318,1,3,640.76,230673.6,1,Regular Customer
13319,5,26,10845.550000000001,3904398.0000000005,1,Regular Customer
13320,78,4,1548.7,557532.0,1,Regular Customer
13321,72,2,567.36,204249.6,1,Regular Customer
13322,17,1,199.48000000000002,71812.8,1,Regular Customer
13323,3,5,787.85,283626.0,1,Regular Customer
13324,36,10,7121.95,2563902.0,1,Regular Customer
13325,82,1,675.3,243107.99999999997,1,Regular Customer
13327,39,8,3627.77,1305997.2,1,Regular Customer
13328,316,1,1308.48,471052.8,0,Low-Value / At Risk
13329,32,2,789.0,284040.0,1,Regular Customer
13330,93,3,1140.93,410734.80000000005,1,Regular Customer
13332,14,1,350.90000000000003,126324.00000000001,1,Regular Customer
13334,82,3,3536.82,1273255.2,1,Regular Customer
13336,77,1,795.12,286243.2,1,Regular Customer
13338,158,1,487.02,175327.19999999998,0,Low-Value / At Risk
13339,201,1,860.12,309643.2,0,Low-Value / At Risk
13340,45,7,10736.48,3865132.8,1,Regular Customer
13341,261,1,775.85,279306.0,0,Low-Value / At Risk
13343,178,1,353.43,127234.8,0,Low-Value / At Risk
13344,68,3,2543.7200000000003,915739.2000000001,1,Regular Customer
13345,288,1,389.5,140220.0,0,Low-Value / At Risk
13347,70,1,341.36,122889.6,1,Regular Customer
13348,64,1,233.76000000000002,84153.6,1,Regular Customer
13349,11,1,247.32,89035.2,1,Regular Customer
13350,16,2,979.12,352483.2,1,Regular Customer
13351,66,1,373.94,134618.4,1,Regular Customer
13352,60,1,397.98,143272.80000000002,1,Regular Customer
13354,71,1,743.53,267670.8,1,Regular Customer
13355,122,1,674.7,242892.00000000003,1,Regular Customer
13356,80,1,768.24,276566.4,1,Regular Customer
13357,257,1,609.95,219582.00000000003,0,Low-Value / At Risk
13358,269,1,439.03000000000003,158050.80000000002,0,Low-Value / At Risk
13359,64,1,439.56,158241.6,1,Regular Customer
13362,9,4,3090.7400000000002,1112666.4000000001,1,Regular Customer
13363,18,2,992.5,357300.0,1,Regular Customer
13364,71,1,134.96,48585.600000000006,1,Regular Customer
13365,34,2,2225.37,801133.2,1,Regular Customer
13366,50,1,56.16,20217.6,1,Regular Customer
13368,257,2,623.4,224424.0,0,Low-Value / At Risk
13369,366,1,308.28000000000003,110980.80000000002,0,Low-Value / At Risk
13370,372,1,754.87,271753.2,0,Low-Value / At Risk
13372,90,1,378.64,136310.4,1,Regular Customer
13373,61,3,3312.25,1192410.0,1,Regular Customer
13375,89,1,778.65,280314.0,1,Regular Customer
13376,99,3,1019.76,367113.6,1,Regular Customer
13379,26,3,572.56,206121.59999999998,1,Regular Customer
13381,32,6,3639.31,1310151.6,1,Regular Customer
13382,281,1,222.99,80276.40000000001,0,Low-Value / At Risk
13384,31,7,4151.93,1494694.8,1,Regular Customer
13385,330,1,534.57,192445.2,0,Low-Value / At Risk
13388,131,2,677.1,243756.0,1,Regular Customer
13389,11,3,797.96,287265.60000000003,1,Regular Customer
13390,75,1,544.08,195868.80000000002,1,Regular Customer
13391,204,1,59.8,21528.0,0,Low-Value / At Risk
13394,2,8,2520.02,907207.2,1,Regular Customer
13395,185,1,307.72,110779.20000000001,0,Low-Value / At Risk
13396,29,2,1360.99,489956.4,1,Regular Customer
13397,73,5,1544.13,555886.8,1,Regular Customer
13398,192,1,457.34000000000003,164642.40000000002,0,Low-Value / At Risk
13402,127,2,621.23,223642.80000000002,1,Regular Customer
13403,18,1,75.0,27000.0,1,Regular Customer
13404,1,2,252.49,90896.40000000001,1,Regular Customer
13405,74,3,572.451,206082.36000000002,1,Regular Customer
13408,2,62,28117.04,10122134.4,2,VIP Customer
13410,24,5,1003.06,361101.6,1,Regular Customer
13411,107,1,213.55,76878.0,1,Regular Customer
13414,134,3,1390.5,500580.0,1,Regular Customer
13416,44,2,712.5,256500.0,1,Regular Customer
13417,5,2,640.83,230698.80000000002,1,Regular Customer
13418,12,18,6127.43,2205874.8000000003,1,Regular Customer
13419,64,1,221.06,79581.6,1,Regular Customer
13420,150,2,159.85,57546.0,0,Low-Value / At Risk
13421,40,2,1851.08,666388.7999999999,1,Regular Customer
13422,64,1,2626.3,945468.0000000001,1,Regular Customer
13425,108,3,1624.21,584715.6,1,Regular Customer
13426,1,10,3641.32,1310875.2,1,Regular Customer
13427,19,3,582.6,209736.0,1,Regular Customer
13428,10,1,218.47,78649.2,1,Regular Customer
13429,11,4,1006.8,362448.0,1,Regular Customer
13430,19,2,679.45,244602.00000000003,1,Regular Customer
13431,67,2,1269.1,456875.99999999994,1,Regular Customer
13434,74,2,534.24,192326.4,1,Regular Customer
13435,5,7,3809.89,1371560.4,1,Regular Customer
13436,2,1,196.89,70880.4,1,Regular Customer
13437,14,7,3408.06,1226901.6,1,Regular Customer
13439,255,1,283.71,102135.59999999999,0,Low-Value / At Risk
13441,92,1,296.64,106790.4,1,Regular Customer
13447,23,3,1129.14,406490.4,1,Regular Customer
13448,17,6,3539.3700000000003,1274173.2000000002,1,Regular Customer
13449,24,1,291.88,105076.8,1,Regular Customer
13450,27,6,2043.72,735739.2,1,Regular Customer
13451,26,5,2976.15,1071414.0,1,Regular Customer
13452,259,2,590.0,212400.0,0,Low-Value / At Risk
13453,166,2,356.98,128512.8,0,Low-Value / At Risk
13455,25,2,1058.34,381002.39999999997,1,Regular Customer
13456,18,6,1766.72,636019.2,1,Regular Customer
13458,7,14,9646.57,3472765.1999999997,1,Regular Customer
13460,29,2,183.44,66038.4,1,Regular Customer
13461,39,3,1445.0,520200.0,1,Regular Customer
13462,253,1,151.5,54540.0,0,Low-Value / At Risk
13464,58,1,674.68,242884.8,1,Regular Customer
13466,184,1,307.90000000000003,110844.00000000001,0,Low-Value / At Risk
13467,11,2,1083.71,390135.60000000003,1,Regular Customer
13468,2,37,5704.97,2053789.2000000002,1,Regular Customer
13470,99,2,165.0,59400.0,1,Regular Customer
13471,1,4,2531.58,911368.7999999999,1,Regular Customer
13473,61,2,422.64,152150.4,1,Regular Customer
13474,236,1,229.59,82652.4,0,Low-Value / At Risk
13475,191,4,1431.78,515440.8,0,Low-Value / At Risk
13476,179,2,1238.47,445849.2,0,Low-Value / At Risk
13477,38,6,1454.58,523648.8,1,Regular Customer
13479,201,2,300.95,108342.0,0,Low-Value / At Risk
13481,46,5,1804.56,649641.6,1,Regular Customer
13482,232,1,184.64000000000001,66470.40000000001,0,Low-Value / At Risk
13483,66,1,140.34,50522.4,1,Regular Customer
13484,241,1,313.8,112968.0,0,Low-Value / At Risk
13485,233,1,454.24,163526.4,0,Low-Value / At Risk
13486,78,3,1122.41,404067.60000000003,1,Regular Customer
13487,58,3,575.4,207144.0,1,Regular Customer
13488,17,13,8968.31,3228591.5999999996,1,Regular Customer
13489,105,4,449.52,161827.19999999998,1,Regular Customer
13491,52,10,1215.82,437695.19999999995,1,Regular Customer
13492,136,3,1269.84,457142.39999999997,1,Regular Customer
13493,275,2,618.63,222706.8,0,Low-Value / At Risk
13494,312,1,316.26000000000005,113853.60000000002,0,Low-Value / At Risk
13495,8,5,2044.8700000000001,736153.2000000001,1,Regular Customer
13496,11,2,653.33,235198.80000000002,1,Regular Customer
13497,283,2,348.05,125298.0,0,Low-Value / At Risk
13499,18,5,1159.1100000000001,417279.60000000003,1,Regular Customer
13500,23,3,1166.77,420037.2,1,Regular Customer
13501,288,1,1340.32,482515.19999999995,0,Low-Value / At Risk
13502,17,3,292.0,105120.0,1,Regular Customer
13503,71,1,216.85,78066.0,1,Regular Customer
13504,64,1,295.93,106534.8,1,Regular Customer
13505,73,4,4393.63,1581706.8,1,Regular Customer
13506,316,2,458.52,165067.19999999998,0,Low-Value / At Risk
13507,3,4,2479.16,892497.6,1,Regular Customer
